Block Index,Storage Assignment (Mb) C = 1,Storage Assignment (Mb) C = 2,Storage Assignment (Mb) C = 3,Storage Assignment (Mb) C = 4,Storage Assignment (Mb) C = 5,Blockchain size (Mb)
0,0,0,0,0,0,0.048598
1,0,0,0,0,0,0.146594
2,0,0,0,0,0,0.189039
3,0,0,0,0,0,0.232568
4,0,0,0,0,0,0.278365
5,0,0,0,0,0,0.327175
6,0,0,0,0,0,0.371164
7,0,0,0,0,0,0.41794
8,0,0,0,0,0,0.459381
9,0,0,0,0,0,0.508415
10,0,0,0,0,0,0.551923
11,0,0,0,0,0,0.60244
12,0,0,0,0,0,0.644842
13,0.10498064285714286,0.1535322857142857,0.22635975,0.2830033333333334,0.3962905,0.679723
14,0.11706028571428571,0.17102657142857142,0.251976,0.31493666666666664,0.440858,0.755528
15,0.12321628571428571,0.1804265714285714,0.266242,0.3329873333333333,0.466478,0.800944
16,0.12887985714285716,0.18931771428571428,0.2799745,0.3504853333333333,0.491507,0.84613
17,0.1359127142857143,0.19980542857142858,0.2956445,0.370186,0.519269,0.894498
18,0.14160857142857142,0.20870414285714287,0.3093475,0.3876256666666667,0.544182,0.939338
19,0.15353121428571428,0.22561142857142857,0.33373175,0.4178253333333333,0.5860125,1.009123
20,0.16276014285714285,0.24127528571428572,0.359048,0.450649,0.633851,1.099212
21,0.16853692857142857,0.24989185714285714,0.37192425,0.4668383333333333,0.6566665,1.138969
22,0.17547957142857143,0.2610821428571429,0.389486,0.4893556666666667,0.689095,1.198436
23,0.207816,0.306491,0.4545035,0.5696243333333333,0.799866,1.38145
24,0.21401707142857143,0.31562614285714286,0.46803975,0.5865836666666667,0.8236715,1.422527
25,0.22013157142857143,0.32463914285714285,0.4814005,0.603326,0.847177,1.463106
26,0.3315888571428572,0.45421371428571433,0.638151,0.7812133333333334,1.067338,1.716748
27,0.3380748571428572,0.4652247142857143,0.6559495,0.804291,1.100974,1.780098
28,0.35924064285714286,0.4940832857142857,0.69634725,0.8536636666666666,1.1682965,1.887797
29,0.3651657857142857,0.5028935714285714,0.70948525,0.8701676666666667,1.1915325,1.928189
30,0.3711437857142857,0.5119645714285714,0.72319575,0.8874866666666666,1.2160685,1.971491
31,0.37611414285714284,0.5207402857142858,0.7376795,0.90641,1.243871,2.024766
32,0.38319321428571435,0.5314934285714287,0.75394375,0.9269606666666667,1.2729945,2.076203
33,0.3901468571428572,0.5416467142857143,0.7688965,0.9456463333333334,1.299146,2.120998
34,0.3982545,0.553135,0.78545575,0.9661496666666666,1.3275375,2.168327
35,0.4055055714285714,0.5638561428571428,0.801382,0.9861243333333334,1.355609,2.216908
36,0.4117095,0.57394,0.81728575,1.0065546666666667,1.3850925,2.271227
37,0.41971285714285717,0.5872847142857143,0.8386425,1.034143,1.425144,2.346006
38,0.4270484285714286,0.5980298571428572,0.854502,1.0539803333333335,1.452937,2.39374
39,0.4406745714285714,0.6207001428571428,0.8907385,1.1007683333333336,1.520828,2.520358
40,0.4462462142857143,0.6293114285714286,0.90390925,1.1174853333333334,1.5446375,2.562913
41,0.4539230714285714,0.6414021428571428,0.92262075,1.1413463333333336,1.5787975,2.624707
42,0.46706142857142857,0.6637308571428572,0.958735,1.1881826666666666,1.647078,2.753372
43,0.47780992857142857,0.6814138571428572,0.98681975,1.2243576666666665,1.6994335,2.850455
44,0.4864565714285714,0.6949631428571429,1.007723,1.2509806666666665,1.737496,2.919092
45,0.4911521428571428,0.7021402857142857,1.0186225,1.2647753333333336,1.757081,2.953834
46,0.49941128571428567,0.7160715714285714,1.041062,1.2938323333333335,1.799373,3.033244
47,0.5040421428571429,0.7233842857142857,1.0523975,1.3082966666666664,1.820095,3.07079
48,0.5087775,0.730305,1.06259625,1.321045,1.8379425,3.101385
49,0.5174775714285714,0.7456831428571429,1.0879915,1.3542313333333333,1.886711,3.194878
50,0.5250613571428572,0.7588407142857143,1.10950975,1.3822523333333332,1.9277375,3.272911
51,0.5315231428571429,0.7696882857142857,1.126936,1.4047953333333332,1.960514,3.334312
52,0.5385243571428572,0.7809597142857143,1.14461275,1.427454,1.9931365,3.394095
53,0.5442584285714286,0.7901188571428571,1.1589095,1.4457466666666667,2.019421,3.442046
54,0.5550587142857143,0.8049624285714286,1.179818,1.4713723333333333,2.054481,3.498652
55,0.5707342857142856,0.8294385714285714,1.217495,1.5193166666666666,2.12296,3.62186
56,0.5770888571428572,0.8385357142857143,1.230706,1.5357273333333332,2.14577,3.660256
57,0.5829685,0.847277,1.24373975,1.5520996666666667,2.1688195,3.700319
58,0.5891784285714287,0.8568798571428572,1.258432,1.5707503333333332,2.195387,3.74782
59,0.5961651428571428,0.8676292857142857,1.2748255,1.5915336666666668,2.22495,3.800498
60,0.6024558571428572,0.8769517142857143,1.2886955,1.6089406666666668,2.249431,3.842942
61,0.6075285,0.884741,1.30055975,1.6239743333333332,2.2708035,3.880975
62,0.6126825,0.892746,1.31284125,1.639582,2.2930635,3.920889
63,0.6173548571428572,0.9001267142857143,1.3242845,1.654185,2.313986,3.958806
64,0.6228585714285714,0.9093911428571428,1.33919,1.673478,2.342054,4.011456
65,0.6284748571428571,0.9174537142857143,1.350922,1.688064,2.362348,4.045704
66,0.6327768571428571,0.9241987142857143,1.3613315,1.7013236666666667,2.381308,4.079906
67,0.6393051428571428,0.9336732857142857,1.3752255,1.718655,2.405514,4.121154
68,0.6459737142857144,0.9435204285714285,1.3898405,1.7369783333333333,2.431254,4.165654
69,0.65109,0.951591,1.4023425,1.752927,2.454096,4.207014
70,0.8473050714285714,1.2038351428571428,1.73863025,2.154582,2.9864855,4.991421
71,0.8822047142857143,1.2487624285714287,1.798599,2.226249666666667,3.081551,5.131808
72,0.8915825714285713,1.2618421428571427,1.8172315,2.249201,3.11314,5.183634
73,1.2394542142857143,1.7009234285714285,2.39312725,2.931508,4.0082695,6.460569
74,1.2459832142857143,1.7106614285714286,2.40767875,2.9498033333333336,4.0340525,6.505495
75,1.2537435714285714,1.7227721428571428,2.426315,2.973515,4.067915,6.5664
76,1.2599686428571428,1.7318172857142857,2.43959025,2.9900803333333337,4.0910605,6.605881
77,1.2699625,1.74842,2.46610625,3.0243066666666665,4.1407075,6.698405
78,1.2782497857142856,1.7614865714285715,2.48634175,3.050118,4.1776705,6.765315
79,1.2877888571428573,1.7757087142857144,2.5075885,3.0768283333333333,4.215308,6.830878
80,1.5183240714285713,2.062318142857143,2.87830925,3.512969,4.7822885,7.615917
81,1.5255383571428573,2.0726157142857144,2.89323175,3.5314886666666667,4.8080025,7.659083
82,1.5409749285714287,2.0970048571428572,2.93104975,3.5797513333333333,4.8771545,7.784419
83,1.5517001428571426,2.1135802857142854,2.9564005,3.6119273333333335,4.922981,7.866322
84,1.5523310714285714,2.1142821428571428,2.95720875,3.6128183333333337,4.9240375,7.867315
85,1.5617197857142857,2.1299455714285713,2.98228425,3.6452143333333336,4.9710745,7.955161
86,1.5682533571428572,2.1395887142857144,2.99659175,3.6631496666666665,4.9962655,7.998695
87,1.5764187142857142,2.1519774285714286,3.0153155,3.6868006666666666,5.029771,8.057822
88,1.5846195714285713,2.1645741428571426,3.034506,3.7111196666666664,5.064347,8.119364
89,1.5979324285714287,2.1843478571428574,3.063971,3.7481223333333333,5.116425,8.209816
90,1.6039375,2.193508,3.07786375,3.765696,5.1413605,8.253987
91,1.6117206428571427,2.2038522857142855,3.09204975,3.78287,5.1645105,8.289843
92,1.6206105714285715,2.215655142857143,3.108222,3.8024406666666666,5.190878,8.330624
93,1.6247538571428572,2.2225577142857147,3.1192635,3.8167013333333335,5.211577,8.369254
94,1.6302319285714286,2.230575857142857,3.13109175,3.831493,5.2322955,8.404815
95,1.633913,2.236248,3.1397505,3.8424746666666665,5.247923,8.43269
96,1.6374002857142858,2.2417675714285714,3.1483185,3.8534136666666665,5.263604,8.461142
97,1.6420569285714286,2.2490468571428575,3.15953175,3.8676866666666667,5.2839965,8.497859
98,1.6461554285714286,2.2557408571428574,3.170119,3.881302,5.303668,8.534196
99,1.650939,2.263261,3.181744,3.8961196666666664,5.324871,8.572508
100,1.6563144285714286,2.271468857142857,3.1942005,3.9118806666666663,5.347241,8.612162
101,1.6600969285714287,2.277812857142857,3.20438675,3.9250553333333333,5.3663925,8.648023
102,1.8758545,2.548559,3.55761575,4.342437666666666,5.9120815,9.417863
103,1.881378,2.557158,3.570828,4.359238,5.936058,9.46092
104,1.8951682857142857,2.5763855714285713,3.5982115,4.392965,5.982472,9.537042
105,1.9049997142857142,2.5904654285714286,3.618664,4.418374,6.017794,9.59652
106,1.9096708571428573,2.5978917142857147,3.630223,4.433147333333334,6.038996,9.635092
107,1.9161935,2.607326,3.64402475,4.450346,6.0629885,9.675855
108,1.9243667857142857,2.6192095714285712,3.66147375,4.472123666666666,6.0934235,9.727799
109,1.9308580714285715,2.628827142857143,3.67578075,4.490078,6.1186725,9.771567
110,1.9372407142857144,2.6389314285714285,3.6914675,4.510106666666666,6.147385,9.82367
111,1.9480102142857143,2.6572324285714286,3.72106575,4.548491666666666,6.2033435,9.929111
112,1.9553898571428572,2.6678017142857144,3.7364195,4.567566666666666,6.229861,9.973766
113,1.9624545714285713,2.6781571428571427,3.751711,4.586697333333334,6.25667,10.019836
114,1.9875912142857144,2.7128914285714285,3.80084175,4.647025333333334,6.3393925,10.154203
115,1.9950951428571426,2.7242002857142853,3.817858,4.668480666666666,6.369726,10.207472
116,2.0032762857142856,2.7367265714285716,3.836902,4.692594,6.403978,10.268304
117,2.008647,2.74513,3.8498545,4.709084666666666,6.427545,10.310762
118,2.0142732857142858,2.753673571428571,3.862774,4.7254076666666665,6.450675,10.351604
119,2.0198408571428574,2.7623937142857145,3.876223,4.742534666666666,6.475158,10.39574
120,2.0278452857142857,2.7740155714285715,3.893271,4.763803,6.504867,10.446384
121,2.0344727857142857,2.784002571428571,3.90829725,4.782748666666666,6.5316515,10.493417
122,2.0414879285714287,2.7946978571428573,3.92451275,4.803257666666666,6.5607475,10.544939
123,2.0509334285714287,2.8082578571428574,3.9442445,4.827789666666666,6.59488,10.602542
124,2.0580603571428573,2.8188977142857143,3.96015375,4.847797333333334,6.6230845,10.651723
125,2.0667179285714288,2.831388857142857,3.97839525,4.870511333333334,6.6547435,10.705393
126,2.0712175714285714,2.838484142857143,3.989384,4.884528333333334,6.674817,10.741732
127,2.0785435714285714,2.8496981428571426,4.00643,4.906110333333334,6.705471,10.796164
128,2.0839832857142855,2.858028571428571,4.0190965,4.922149333333334,6.728255,10.836634
129,2.0895376428571426,2.8662462857142854,4.03130925,4.937469333333334,6.7497895,10.873921
130,2.096643,2.876477,4.046228,4.956034333333334,6.775647,10.917676
131,2.1034613571428573,2.8866267142857147,4.06137475,4.975067666666666,6.8024535,10.964315
132,2.111417,2.898475,4.079062,4.997296333333334,6.833765,11.018812
133,2.1190431428571426,2.9094782857142856,4.095131,5.017305333333334,6.861654,11.066092
134,2.1276279285714286,2.922583857142857,4.11501775,5.042466333333334,6.8973635,11.129383
135,2.136273357142857,2.9353037142857143,4.13384925,5.066051333333334,6.9304555,11.186425
136,2.1427539285714285,2.944792857142857,4.14785125,5.083563333333334,6.9549875,11.228545
137,2.1475317142857144,2.9521374285714286,4.159046,5.097752666666666,6.975166,11.26448
138,2.1606257142857146,2.9696044285714285,4.1830725,5.126881,7.014498,11.325702
139,2.1653875,2.977553,4.19580125,5.143327666666666,7.0383805,11.370317
140,2.1718580714285713,2.9873151428571427,4.21050075,5.161867333333334,7.0646005,11.416399
141,2.1824849285714287,3.0029438571428573,4.23363225,5.190834333333334,7.1052385,11.486425
142,2.1912950714285713,3.0168171428571426,4.25510025,5.218209333333334,7.1444275,11.557309
143,2.1965730714285714,3.0252201428571426,4.26819075,5.234945666666666,7.1684555,11.601059
144,2.2027375714285715,3.035656142857143,4.285034,5.256772333333334,7.200249,11.66086
145,2.2093689285714286,3.0458608571428574,4.30059875,5.276506,7.2283205,11.710887
146,2.2158662857142852,3.055171571428571,4.3141295,5.293319,7.251698,11.750274
147,2.219946642857143,3.0618442857142854,4.32469075,5.306904666666666,7.2713325,11.786567
148,2.2254365,3.070113,4.33712775,5.322583666666666,7.2934955,11.825471
149,2.2302892857142855,3.0774485714285715,4.3481875,5.33654,7.313245,11.86023
150,2.238677357142857,3.0897277142857145,4.36630325,5.359195333333334,7.3449795,11.914705
151,2.244487142857143,3.0980952857142854,4.3785075,5.374383666666666,7.366136,11.950514
152,2.2503822857142857,3.1075955714285715,4.3934155,5.393497666666666,7.393662,12.000986
153,2.2566587142857144,3.1178394285714286,4.4096105,5.4143213333333335,7.423743,12.05653
154,2.2624802857142856,3.1267495714285714,4.4231535,5.431467666666666,7.448096,12.09977
155,2.267775142857143,3.1346232857142855,4.4348955,5.446218333333334,7.468864,12.135874
156,2.276035642857143,3.1486982857142856,4.45769225,5.475798666666666,7.5120115,12.217277
157,2.2832912857142853,3.159259571428571,4.473212,5.495175,7.539101,12.263556
158,2.288475357142857,3.1675957142857145,4.48627625,5.511916666666666,7.5631975,12.307685
159,2.295066428571429,3.1779998571428574,4.5024,5.532489,7.592667,12.361068
160,2.3027448571428573,3.1885987142857144,4.5173795,5.550875666666666,7.617868,12.401954
161,2.3084390714285714,3.196906142857143,4.52960675,5.566151666666666,7.6392415,12.438539
162,2.3142322142857146,3.2059384285714287,4.54349775,5.583821666666666,7.6644695,12.483887
163,2.319594857142857,3.2142287142857144,4.5561795,5.599919,7.687398,12.524874
164,2.3284205714285715,3.227045142857143,4.574982,5.623377333333334,7.720168,12.580744
165,2.3340740714285713,3.2356651428571426,4.58805175,5.639908,7.7436205,12.622275
166,2.344017,3.249523,4.607782,5.664205666666667,7.777053,12.677084
167,2.352446,3.26155,4.625206,5.685827333333333,7.80707,12.727456
168,2.358992928571429,3.2710608571428574,4.63916275,5.703242,7.8314005,12.768951
169,2.3750365,3.293249,4.67056775,5.741815666666667,7.8843115,12.854975
170,2.3831330714285714,3.304759142857143,4.68719825,5.762428666666667,7.9128895,12.902765
171,2.3884570714285713,3.313335142857143,4.70065225,5.779676666666667,7.9377255,12.948293
172,2.394029,3.321994,4.7139415,5.796567333333333,7.961819,12.99151
173,2.4029844285714286,3.335543857142857,4.734383,5.822369,7.998341,13.055832
174,2.4174334285714285,3.3556758571428573,4.7630395,5.857655666666667,8.046888,13.135394
175,2.4235785714285716,3.364982142857143,4.7770875,5.875391666666667,8.072,13.17965
176,2.4712001428571426,3.4239032857142853,4.852958,5.964445,8.187419,13.337844
177,2.482091857142857,3.4402107142857146,4.877389,5.995194333333333,8.230805,13.413664
178,2.4864797142857147,3.4474364285714287,4.8888715,6.009987666666667,8.25222,13.453394
179,2.4918985,3.455735,4.90148975,6.025965666666667,8.2749175,13.493711
180,2.499003071428571,3.465839142857143,4.91609325,6.044068666666667,8.3000195,13.535705
181,2.5093514285714287,3.4845328571428573,4.947305,6.085016666666667,8.36044,13.65254
182,2.516486,3.495791,4.9647485,6.107271,8.392316,13.71027
183,2.5225237857142853,3.5049655714285715,4.97862825,6.124810333333333,8.4171745,13.754185
184,2.5267065,3.51174,4.98929025,6.138496,8.4369075,13.790469
185,2.5345692142857144,3.5234594285714285,5.00679475,6.1605,8.4679105,13.844463
186,2.543094,3.535842,5.024964,6.18317,8.499582,13.898472
187,2.549403,3.545069,5.038568,6.200178333333333,8.523399,13.939324
188,2.555402857142857,3.5540987142857143,5.0521425,6.2172876666666665,8.547578,13.981742
189,2.5632775,3.565101,5.06783625,6.236630333333333,8.5742185,14.025529
190,2.5690319285714285,3.5740578571428574,5.08159675,6.254127,8.5991875,14.070363
191,2.5782685,3.587671,5.10177475,6.279411,8.6346835,14.131635
192,2.5838416428571427,3.5963102857142855,5.11501325,6.296226666666667,8.6586535,14.174561
193,2.5970464285714288,3.6144868571428574,5.1406475,6.327661333333333,8.701689,14.244166
194,2.603393,3.623933,5.154743,6.345373,8.726633,14.28756
195,2.608395428571429,3.631373857142857,5.1658415,6.359316333333333,8.746266,14.321698
196,2.6090252857142855,3.6320745714285714,5.1666485,6.360206,8.747321,14.32269
197,2.614733642857143,3.6407242857142856,5.17971025,6.376699333333333,8.7706775,14.363869
198,2.6251045,3.655665,5.20150575,6.403826333333333,8.8084675,14.427847
199,2.6310247857142857,3.6648055714285714,5.21547675,6.421554333333333,8.8337095,14.472931
200,2.636613,3.672976,5.2275205,6.436610666666667,8.854791,14.509082
201,2.6447914285714287,3.6840198571428573,5.2428625,6.455295666666667,8.880162,14.549198
202,2.6514282142857146,3.6941114285714285,5.25813625,6.4746,8.9075275,14.597565
203,2.6570507857142855,3.7022095714285714,5.26994775,6.489299666666667,8.9280035,14.632223
204,2.878710142857143,3.9800302857142857,5.6320105,6.916884,9.486631,15.418482
205,2.8842747142857146,3.9888384285714285,5.645684,6.934341666666667,9.511657,15.463892
206,2.889659,3.99725,5.6586365,6.950826,9.535205,15.506274
207,2.8954212857142854,4.006016571428571,5.6719095,6.967604,9.558993,15.548334
208,2.9006635,4.014045,5.68411725,6.983062333333333,9.5809525,15.587341
209,2.9073922857142853,4.024215571428571,5.6994505,7.002411,9.608332,15.635526
210,2.9140032857142852,4.034545571428572,5.715359,7.022658333333333,9.637257,15.687592
211,2.9195132857142854,4.042941571428571,5.728084,7.038750333333333,9.660083,15.727996
212,2.9266864285714287,4.0530548571428575,5.7426075,7.056704,9.684897,15.769158
213,2.9350475714285715,4.065554142857143,5.761314,7.080238333333333,9.718087,15.827092
214,2.940319071428571,4.074321142857142,5.77532425,7.098326666666667,9.7443315,15.876029
215,2.9455666428571425,4.082814285714286,5.78868575,7.115474666666667,9.7690525,15.921467
216,2.9512662857142855,4.091406571428571,5.801617,7.131780666666667,9.792108,15.961964
217,2.9565897142857147,4.099911428571429,5.814894,7.148769333333333,9.81652,16.006504
218,2.9648008571428575,4.112076714285714,5.8329905,7.171479,9.848456,16.061862
219,2.9780750714285715,4.131140142857142,5.86073775,7.205980333333333,9.8964655,16.142911
220,3.236026642857143,4.468544285714286,6.31732075,7.755258,10.6311325,17.255247
221,3.2421648571428574,4.477951714285714,6.331632,7.773383333333333,10.656886,17.301016
222,3.2681117142857143,4.511189428571429,6.375806,7.826063333333333,10.726578,17.403088
223,3.2735979285714287,4.519521857142857,6.38840775,7.841985666666667,10.7491415,17.442935
224,3.2800686428571426,4.528844285714285,6.40200775,7.858912666666667,10.7727225,17.482859
225,3.286519642857143,4.5387632857142854,6.41712875,7.878079666666667,10.7999815,17.531411
226,3.2932200714285713,4.5488671428571426,6.43233775,7.897259333333333,10.8271025,17.579059
227,3.3019665714285713,4.561730142857143,6.4513755,7.921099666666667,10.860548,17.63669
228,3.3090214285714286,4.573015857142857,6.4690075,7.943667666666667,10.892988,17.695922
229,3.3129662857142854,4.578833571428571,6.4776345,7.954479666666667,10.90817,17.722142
230,3.316475571428571,4.584645142857143,6.4868995,7.966430666666667,10.925493,17.754374
231,3.3209480714285715,4.591584142857143,6.49753825,7.979947,10.9447645,17.788905
232,3.4379847142857147,4.739304428571429,6.691284,8.209490333333333,11.245903,18.218476
233,3.4427548571428574,4.746729714285714,6.702692,8.223996,11.266604,18.255648
234,3.4478064285714285,4.754216857142858,6.7138325,8.237978,11.286269,18.289746
235,3.4527576428571427,4.761776285714285,6.72530425,8.252492666666667,11.3068695,18.326261
236,3.4577282142857144,4.768964428571429,6.73581875,8.265594333333333,11.3251455,18.357307
237,3.4621651428571427,4.7762012857142855,6.7472555,8.280297666666668,11.346382,18.396506
238,3.4668857857142856,4.783612571428571,6.75870275,8.294884,11.3672465,18.434175
239,3.486107571428571,4.809540142857143,6.794689,8.338693666666668,11.426703,18.528056
240,3.5071619285714286,4.838893857142858,6.83649175,8.390179,11.4975535,18.644247
241,3.5137315,4.84858,6.85085275,8.408176,11.5228225,18.687879
242,3.5191512857142855,4.857320571428571,6.8645745,8.425772,11.548167,18.73437
243,3.5254347142857148,4.867198428571429,6.879844,8.445235,11.576017,18.784692
244,3.533985,4.881071,6.9017,8.473300333333333,11.616501,18.859204
245,3.5404260714285716,4.890997142857143,6.91685375,8.49252,11.6438525,18.907995
246,3.5455322857142852,4.899131571428571,6.9295305,8.508729666666667,11.667128,18.95039
247,3.5511153571428573,4.908446714285715,6.94444375,8.527997,11.6951035,19.002639
248,3.5572914285714288,4.918076857142857,6.959255,8.546838,11.722004,19.050996
249,3.563017142857143,4.926928285714285,6.972795,8.564024666666668,11.746484,19.094756
250,3.5706852142857146,4.937846428571429,6.98858825,8.583609666666668,11.7736525,19.140257
251,3.5787806428571427,4.949726285714285,7.00614475,8.605581333333332,11.8044545,19.193239
252,3.5870507142857146,4.961654428571429,7.02356,8.627264333333333,11.834673,19.244452
253,3.6423092142857145,5.0350284285714295,7.12410725,8.748946333333333,11.9986245,19.498069
254,3.6480696428571426,5.043543285714286,7.13675375,8.764806333333333,12.0209115,19.536631
255,3.6564662142857145,5.057705428571429,7.15956425,8.794343333333332,12.0639015,19.617349
256,3.6638685714285715,5.0685521428571425,7.1755775,8.814375,12.09197,19.66557
257,3.6705949285714286,5.078260857142857,7.18975975,8.832036666666667,12.1165905,19.707323
258,3.679390071428571,5.0916811428571425,7.21011775,8.857790666666668,12.1531365,19.772075
259,3.6849592142857146,5.100788428571429,7.22453225,8.876333,12.1799345,19.821609
